smiles,permeable,mol_wt,logp,h_donors,tpsa,qed,is_natural_like,split
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,0.0,323.13200000000006,0.909,3.0,112.70000000000002,0.4090709280478973,False,train
CCCNC(=O)N[S](=O)(=O)c1ccc(Cl)cc1,0.0,276.745,1.7379,2.0,75.27000000000001,0.8794576573550539,False,train
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0.0,242.702,3.060500000000001,0.0,35.53,0.761604620096077,False,train
CC(C)(Oc1ccc(Cl)cc1)C(O)=O,0.0,214.648,2.582,1.0,46.53,0.8414278696289341,False,test
CCN(CC)CCOC(=O)c1ccc(N)cc1,1.0,236.315,1.7674,1.0,55.56,0.6038456847188672,False,train
CC(C)c1cccc(C(C)C)c1O,1.0,178.27499999999995,3.6390000000000025,1.0,20.23,0.7326761559104263,False,test
NCCc1ccc(O)c(O)c1,0.0,153.18099999999998,0.5989999999999998,3.0,66.48,0.544872838506118,False,test
CN[C@@H](C)[C@H](O)c1ccccc1,0.0,165.236,1.3279,2.0,32.26,0.7078187228911748,False,train
CNC[C@H](O)c1ccc(O)c(O)c1,0.0,183.207,0.3506000000000001,4.0,72.72,0.5101568892419974,False,train
CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,0.0,303.14099999999996,3.6057000000000023,1.0,63.6,0.6438970754146427,False,train
NC(N)=N\N=C\c1c(Cl)cccc1Cl,0.0,231.086,1.6007000000000005,2.0,76.76,0.4603413037777288,False,train
CC(C)Cc1ccc(cc1)C(C)C(O)=O,0.0,206.28499999999997,3.073200000000001,1.0,37.3,0.8215995486924976,False,test
C[C@H](N)[C@H](O)c1cccc(O)c1,0.0,167.20799999999997,0.7728000000000002,3.0,66.48,0.6092207315266324,False,train
CC(C)NCC(O)c1ccc(O)c(O)c1,0.0,211.261,1.1291999999999998,4.0,72.72,0.5632719285067509,False,train
N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,0.0,197.18999999999997,0.0521999999999999,4.0,103.78,0.5125069246930146,False,train
COCCc1ccc(OCC(O)CNC(C)C)cc1,1.0,267.36899999999997,1.6132,2.0,50.72,0.7135696186852986,False,train
NC(Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O,0.0,305.2049999999999,1.925,2.0,66.56,0.720239222897486,False,train
C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,0.0,211.217,0.4423000000000001,4.0,103.78,0.5430485662212737,False,train
[Na+].CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C([O-])=O)c1I,0.0,635.8970000000002,-1.2153000000000007,2.0,98.33,0.3218769050714967,False,train
CC(C)NCC(O)c1ccc(N[S](C)(=O)=O)cc1,1.0,272.37,1.0895,3.0,78.43,0.7241218527557277,False,train
NCC(O)c1cccc(O)c1,0.0,153.18099999999998,0.3842999999999999,3.0,66.48,0.5752277445713088,False,test
CCOc1ccc(NC(C)=O)cc1,0.0,179.219,2.0437,1.0,38.33,0.770678866809672,False,test
CCCN(CCC)[S](=O)(=O)c1ccc(cc1)C(O)=O,0.0,285.365,2.1955,1.0,74.68,0.8330157421148819,False,train
OC(=O)c1ccccc1O,0.0,138.122,1.0903999999999998,2.0,57.53,0.6102585058580265,False,train
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.0,266.34099999999995,0.4521,3.0,84.57999999999998,0.637673978167625,False,train
c1ccccc1,1.0,78.11399999999999,1.6866,0.0,0.0,0.4426283718993647,False,train
CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,0.0,270.354,1.78302,2.0,75.27000000000001,0.8008194430489943,False,train
CC(N)Cc1ccccc1,1.0,135.20999999999998,1.5763,1.0,26.02,0.6542162175383444,False,train
CCc1ccccc1,1.0,106.16799999999996,2.249000000000001,0.0,0.0,0.5147578217927745,False,test
CCOC(=O)c1ccc(N)cc1,1.0,165.19199999999998,1.4455,1.0,52.32,0.5326180793674542,False,test
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1.0,239.746,3.2993000000000023,1.0,29.1,0.8204937720146613,False,train
OCCOC(=O)NCc1ccccc1,1.0,195.218,0.9050999999999996,2.0,58.56,0.7501938355659628,False,test
OC(=O)CNC(=O)c1ccccc1O,1.0,195.174,0.2065999999999995,3.0,86.63000000000001,0.6428709623639095,False,train
Cc1ccccc1,1.0,92.141,1.99502,0.0,0.0,0.4588062796575454,False,train
Cc1cccc(C)c1,1.0,106.168,2.30344,0.0,0.0,0.475757685340321,False,test
COC(=O)c1ccc(cc1)C(=O)OC,1.0,194.186,1.2597999999999998,0.0,52.60000000000001,0.6648651607326014,False,train
Cc1ccccc1C,1.0,106.168,2.30344,0.0,0.0,0.475757685340321,False,train
Cc1ccc(C)cc1,1.0,106.168,2.30344,0.0,0.0,0.475757685340321,False,train
c1cc(ccc1CCCC(OC(C)(C)C)=O)N(CCCl)CCCl,1.0,360.3250000000001,4.635000000000004,0.0,29.54,0.4748208495574166,False,test
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.0,239.315,1.3059999999999998,4.0,72.72,0.6389509580864461,False,train
CCC(O)(COC(N)=O)c1ccccc1,1.0,209.24500000000003,1.3795000000000002,2.0,72.55000000000001,0.7863727651512109,False,train
CCN(CC)CC(=O)Nc1c(C)cccc1C,1.0,234.343,2.5837400000000006,1.0,32.34,0.8489671904749567,False,train
CN(C)CCOC(=O)COc1ccc(Cl)cc1,1.0,257.717,1.8236,0.0,38.77,0.7290918035538654,False,train
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O,1.0,336.4320000000001,2.3655,3.0,87.66,0.5710137425129463,False,train
COc1cc(CCN)cc(OC)c1OC,1.0,211.261,1.2136000000000002,1.0,53.71000000000001,0.7950998224200284,False,train
CN[C@@H](C)Cc1ccccc1,1.0,149.237,1.837,1.0,12.03,0.6911085509284692,False,train
COc1ccccc1OCC(O)COC(N)=O,1.0,241.2429999999999,0.5302000000000002,2.0,91.01,0.757667099994584,False,train
Nc1ccc(C(O)=O)c(O)c1,0.0,153.137,0.6726000000000001,3.0,83.55,0.5176060263674482,False,train
CNCC(O)c1ccc(O)c(O)c1,0.0,183.207,0.3506000000000001,4.0,72.72,0.5101568892419974,False,train
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0.0,257.246,-1.7562,7.0,148.07,0.244007554975595,False,train
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,0.0,267.329,1.3043,5.0,107.61,0.5298721770697152,False,train
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0.0,351.4430000000001,2.842400000000002,2.0,84.85999999999999,0.6267146503427627,False,train
CCNCC(O)c1cccc(O)c1,0.0,181.235,1.0351,3.0,52.489999999999995,0.6500790582218501,False,train
CC(Cc1ccccc1)NO,0.0,151.20899999999995,1.5963999999999998,2.0,32.26,0.642939339954345,False,train
CNC(C)C(O)c1ccc(O)cc1,0.0,181.235,1.0334999999999996,3.0,52.489999999999995,0.6525706708346056,False,test
CNC(C)C(=O)c1ccc(OC)cc1,0.0,193.246,1.4857999999999998,1.0,38.33,0.73607644837007,False,train
CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,0.0,251.3259999999999,1.8909,2.0,58.559999999999995,0.6335309055068772,False,train
C1=CC(=CC=C1CC(OC(C(C)N)=O)(C)C)Cl,1.0,255.745,2.5515000000000008,1.0,52.32,0.8416081537670527,False,test
C1=CC=CC(=C1C(O)=O)OC(C)=O,1.0,180.15899999999996,1.3101,1.0,63.6,0.5501217966938848,False,test
C1=CC=CC=C1CNC(CCCl)=O,1.0,197.66499999999996,1.9317,1.0,29.1,0.7348090072146068,False,test
C(C1=CC=CC=C1)O,1.0,108.13999999999996,1.1788999999999998,1.0,20.23,0.5723436119287516,False,test
C1=C(C(=C(C=C1Br)C)O)C(N)=O,1.0,230.061,1.56202,2.0,63.32,0.7683652660795063,False,train
C1=C(C=CC(=C1)NC(C)=O)OC(C)(C)C,1.0,207.27299999999997,2.822300000000001,1.0,38.33,0.8093966468421296,False,train
C1=C(C(=CC=C1C(/CCCCC)=N\OCCN)C)N,1.0,263.38499999999993,2.83692,2.0,73.63,0.3276533653626178,False,train
C1=C(C(OC(N)=O)C#C)C=CC=C1,1.0,175.187,1.4562,1.0,52.32,0.6915260550482942,False,train
C1=C(C=CC(=C1)[S](N)(=O)=O)C(O)=O,1.0,201.203,0.0322000000000002,2.0,97.46,0.7049457019510035,False,train
[C@@H](C(C1=CC=CC=C1)=O)(C)N,1.0,149.19299999999998,1.2165,1.0,43.09,0.6422286722896542,False,train
C1=C(C(O)C(CO)NC(C(Cl)Cl)=O)C=CC(=C1)C(=O)C,1.0,320.1720000000001,1.2034,3.0,86.63,0.5429803675737823,False,train
C1=C(C(=CC(=C1)Cl)Cl)OCCCN(CC#C)C,1.0,272.17499999999995,3.327300000000001,0.0,12.47,0.5814960359844334,False,train
C1=C(C(N)=O)C=C(C(=C1OC)OCCCCCCCCCC)OC,1.0,337.4600000000001,4.322200000000004,1.0,70.78000000000002,0.5441005297062502,False,test
C1=C(Cl)C=C(C(=C1C(NCCN(CC)CC)=O)OC)Cl,1.0,319.23199999999997,3.0736000000000017,1.0,41.57000000000001,0.8396593956031924,False,train
CN(C(C)CC1=CC=CC=C1)C,1.0,163.26399999999998,2.1792,0.0,3.24,0.6598626291095329,False,train
C1=C(C=CC=C1C(CNC(CCCO)=O)(CC)CC)OC,1.0,293.407,2.641700000000001,2.0,58.56,0.7356411194584682,False,train
C1=C(C(COC(N)=O)COC(N)=O)C=CC=C1,1.0,238.243,0.9608,2.0,104.64,0.796471019540729,False,test
C1=CC(=CC=C1C(CC(C)(C)O)(C)O)Cl,1.0,228.71899999999997,2.7085000000000012,2.0,40.46,0.8353672123123481,False,train
C1=C(C(CNC(C)(C)C)O)C(=CC=C1)F,1.0,211.28,2.2472000000000003,2.0,32.26,0.8033431633971992,False,train
[C@@H](C1=CC=C(C=C1)[S](C)(=O)=O)([C@H](NC(C(Cl)Cl)=O)CF)O,1.0,358.2180000000001,1.3814999999999995,2.0,83.47,0.7530223685249092,False,train
CCOC(=O)N(CCN(C)C)c1cccc(c1)C(F)(F)F,1.0,304.312,3.2299000000000015,0.0,32.78,0.8370414594925688,False,train
C1=CC(=CC=C1[S](CC)(=O)=O)F,1.0,188.223,1.6193000000000002,0.0,34.14,0.6607494955019171,False,train
C1=C(C(F)(F)F)C=CC(=C1)C(=N/OCCN)/CCCCOC.O=C(O)\C=C/C(=O)O,1.0,434.41100000000023,2.9133000000000004,3.0,131.44,0.211161285947786,False,train
C1=CC(=CC=C1OCC(NNC(C)C)=O)Cl,1.0,242.706,1.7479999999999998,2.0,50.36,0.7738369433969671,False,train
C1=CC=CC=C1C(NN)C,1.0,136.198,1.2109,2.0,38.05,0.4734743883547569,False,train
[H+].C1=C(OCC(=O)NCCN(CC)CC)C=CC(=C1)OC.[Cl-],1.0,316.82900000000006,-1.3514999999999966,1.0,50.8,0.6118883530349096,False,train
C1=C(C=CC=C1O)NC(C)=O,1.0,151.165,1.3505999999999998,2.0,49.33,0.6360784721720715,False,train
C1=C(C(C(C)(C)O)(C)O)C=CC=C1Cl,1.0,214.692,2.3184000000000005,2.0,40.46,0.7934888151509782,False,test
C1=CC=CC=C1CN(CC#C)C,1.0,159.232,1.7515999999999998,0.0,3.24,0.607262790959667,False,train
C1=CC=CC=C1CC(NC(N)=O)=O,1.0,178.19099999999997,0.4240000000000001,2.0,72.19,0.6885995439708613,False,train
C1=CC=CC=C1C(C(NC(N)=O)=O)CC,1.0,206.24499999999995,1.3751000000000002,2.0,72.19,0.7836281163046618,False,train
C1=C(OCC(NN)C)C=CC=C1,1.0,166.22400000000002,0.9171999999999998,2.0,47.28,0.5161658885951212,False,train
C1=CC(=CC=C1C(NC(C)C)=O)CNNC,1.0,221.30399999999997,1.0488,3.0,53.16,0.6513892787333421,False,train
C1=CC(=CC=C1OC(CN(CC)CC)=O)NC(C)=O,1.0,264.32499999999993,1.8922,1.0,58.64,0.6294348624142526,False,train
C1=CC=C(C(=C1C(C)C)O)C(C)C,1.0,178.27499999999998,3.639000000000002,1.0,20.23,0.7326761559104265,False,train
[C@H](C1=CC(=CC=C1)OC(N(CC)C)=O)(N(C)C)C,1.0,250.34199999999996,2.759700000000002,0.0,32.78,0.8234224757170807,False,train
C(C1=CC=CC=C1O)(=O)N,1.0,137.13799999999998,0.4910999999999999,2.0,63.31999999999999,0.5912712208356959,False,train
[C@@H](CC1=CC=CC=C1)(N(CC#C)C)C,1.0,187.28599999999997,2.1826,0.0,3.24,0.6530251998867979,False,train
[C@H](C(=O)OC1=CC=C(C=C1)NC(=O)C)(NC(=O)C)CCSC,1.0,324.4020000000001,1.8082,2.0,84.5,0.5901019501701262,False,train
C1=CC=CC(=C1OCC(COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O)C,1.0,476.995,4.152820000000002,2.0,68.15,0.4354839363889577,False,train
C1=C(C(=C(C=C1C(NCC(N(CC)CC)=O)=O)OC)OC)OC,1.0,324.37700000000007,1.3105999999999995,1.0,77.10000000000001,0.7800410258965664,False,train
C1=CC(=CC=C1CNC(C(C)C)CCCCCC(O)=O)F,1.0,295.3979999999999,3.9750000000000023,2.0,49.33,0.6419979393469061,False,test
C1=C(CC(CC=C)N)C=CC=C1,1.0,161.24800000000002,2.1325000000000003,1.0,26.02,0.6725353483449518,False,train
[C@@H](O)([C@@H](O)C(=O)O)C(=O)O.[C@@H](N)(CC1=CC=C(N(C)C)C=C1C)C,1.0,342.3920000000001,-0.1718799999999996,5.0,144.32000000000002,0.4790131413835927,False,train
C1=CC(=CC=C1NCCC(N(C)C)=O)Br,1.0,271.158,2.3393000000000006,1.0,32.34,0.9111877548209288,False,train
C1=C(Br)C(=CC(=C1C(NCCN(CC)CC)=O)OC)N,1.0,344.2530000000001,2.1114999999999995,2.0,67.59,0.7437763293597593,False,train
C1=CC=CC=C1C(NNC(OCC)=O)C,1.0,208.26099999999997,1.9983,2.0,50.36,0.7439413095897324,False,train
[H+].C1=C(CC(N(C)C)(CO)C)C=CC(=C1Cl)Cl.[Cl-],1.0,298.64099999999996,-0.0350000000000001,1.0,23.47,0.8435137189550485,False,train
C1=CC(=CC=C1OCC(COC(N)=O)O)Cl,1.0,245.66199999999995,1.1749999999999998,2.0,81.78,0.8160595704353588,False,train
C1=C(C=CC=C1Br)\C=C\C(NCC)=O,1.0,254.127,2.5984000000000016,1.0,29.1,0.8251263841166424,False,train
C1=C(C(=C(C=C1\C=C\C(N)=O)OC)OC)OC,1.0,237.2549999999999,1.2109,1.0,70.78000000000002,0.781275937515686,False,train
C1=CC(=CC=C1OCC(NCCN(CC)CC)=O)Cl,1.0,284.7869999999999,2.1768,1.0,41.57,0.795478445623375,False,train
C1=C(C(=N/OCCN)/CCCCOC)C=CC(=C1)Cl,1.0,284.787,2.836100000000001,1.0,56.84,0.4308925203789307,False,train
C1=CC=CC=C1CCNC(CCCl)=O,1.0,211.692,1.9742,1.0,29.1,0.7418749939227619,False,train
NC(=N)NCCCOc1ccccc1,1.0,193.25000000000003,0.938569999999999,3.0,71.13000000000001,0.3700161832867406,False,train
[C@H](CC1=CC(=C(C=C1)O)O)(C(O)=O)N,1.0,197.18999999999997,0.0521999999999999,4.0,103.78,0.5125069246930146,False,test
C1=CC=CC(=C1)C(=O)C(C)N(C)C,1.0,177.247,1.8194,0.0,20.31,0.656288213595937,False,train
C1=C(CC\C(CN)=C/F)C=CC(=C1)F,1.0,197.228,2.570400000000001,1.0,26.02,0.7883179071013513,False,train
N(C(=O)C)C1=CC=C(O)C=C1,1.0,151.165,1.3506,2.0,49.33,0.5950261967780849,False,train
C1=C(NC(CC)=O)C=CC(=C1)O,1.0,165.19199999999998,1.7407,2.0,49.33,0.6555935935870101,False,test
C1=C(C(C(C)(C)O)(C)O)C=CC(=C1)Cl,1.0,214.692,2.3184000000000005,2.0,40.46,0.7934888151509782,False,train
[Cl].C1=CC=CC=C1CCNN,1.0,171.65099999999998,1.3818999999999997,2.0,38.05,0.5329318720140516,False,test
C1=CC=CC=C1CC(NN)C,1.0,150.22499999999997,1.0809,2.0,38.05,0.4995843805760222,False,train
C1=C([S](C)(=O)=O)C=CC(=C1C(NCCN(CC)CC)=O)OC,1.0,328.4340000000001,1.1703,1.0,75.71000000000001,0.7751498496172248,False,train
C1=C(NC(C(Cl)(Cl)Cl)=O)C=CC(=C1)O,1.0,254.50000000000003,2.7009000000000003,2.0,49.33,0.5978673572004528,False,test
[N+](=NCC(=O)N[C@@H]([C@H](O)C1=CC=C([N+]([O-])=O)C=C1)CO)=[N-],1.0,295.255,0.4156000000000002,3.0,161.46,0.2177410251221296,False,train
C(Cl)Cl,1.0,84.933,1.4215,0.0,0.0,0.3899621067041533,False,train
CCCC(C)C,1.0,86.178,2.442500000000001,0.0,0.0,0.4838902980848686,False,train
ClCC(F)(F)F,1.0,118.485,1.7875,0.0,0.0,0.4255929603251894,False,train
[Na+].[Na+].[Na+].[O-]C(=O)[P]([O-])([O-])=O,1.0,191.94999999999996,-11.7446,0.0,103.32,0.3027376763654039,False,train
NC(CO)(CO)CO,0.0,121.136,-2.3391999999999995,4.0,86.71000000000001,0.3368315430776369,False,train
NC(N)=O,1.0,60.056,-0.9762000000000002,2.0,69.11,0.3705073514035382,False,train
OC(=O)CCCCCCCC(O)=O,0.0,188.223,1.8863,2.0,74.6,0.5701815945486013,False,train
[Cl-].CC(C[N+](C)(C)C)OC(N)=O,0.0,196.678,-2.819599999999996,1.0,52.32,0.4955627064594528,False,train
C[S](=O)(=O)OCCCCO[S](C)(=O)=O,1.0,246.306,-0.2809999999999997,0.0,86.74000000000001,0.453312740145793,False,train
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,1.0,274.36099999999993,2.4144,2.0,90.65,0.6315993675208099,False,train
CCCC(CCC)C(O)=O,1.0,144.214,2.2874,1.0,37.3,0.6423719745530849,False,train
NC(=O)NO,1.0,76.05499999999999,-0.9561000000000002,3.0,75.35000000000001,0.2566436062791167,False,test
ClCCNC(=O)N(CCCl)N=O,1.0,214.05199999999996,1.157,1.0,61.77,0.4236058600444414,False,train
OCC(O)C(O)C(O)C(O)CO,0.0,182.172,-3.5854000000000004,6.0,121.38,0.2612626527203185,False,train
FCOC(C(F)(F)F)C(F)(F)F,1.0,200.05299999999997,2.4232000000000005,0.0,9.23,0.6216574973922095,False,train
[Na+].[O-][S](=O)(=O)CCS,0.0,164.183,-3.534599999999999,1.0,57.2,0.2612192086796217,False,train
CC(Cl)(Cl)Cl,1.0,133.405,2.376500000000001,0.0,0.0,0.4451705567734128,False,train
C(CCl)(F)(F)F,1.0,118.485,1.7875,0.0,0.0,0.4255929603251894,False,train
CC(C)CO,1.0,74.12299999999999,0.6347,1.0,20.23,0.4834802442445536,False,train
CCC(C)(C)C,1.0,86.17799999999998,2.442500000000001,0.0,0.0,0.4244820558666797,False,test
CCCC(C)CC,1.0,100.205,2.832600000000001,0.0,0.0,0.5112703489666591,False,train
CCC(C)CC,1.0,86.178,2.442500000000001,0.0,0.0,0.4838902980848686,False,test
CCC(C)=O,1.0,72.10699999999999,0.9854,0.0,17.07,0.4510508050249618,False,train
ClCCl,1.0,84.93299999999999,1.4215,0.0,0.0,0.3899621067041533,False,train
CCOCC,1.0,74.123,1.0428000000000002,0.0,9.23,0.4752681489358652,False,test
C=COC=C,1.0,70.09100000000001,1.29,0.0,9.23,0.4446626309457236,False,train
FC(F)OC(F)(F)C(F)Cl,1.0,184.491,2.3528,0.0,9.23,0.4832940928615504,False,train
CCO,1.0,46.069,-0.0014,1.0,20.23,0.4068079656553945,False,train
FC(F)(F)COC=C,1.0,126.077,1.7088,0.0,9.23,0.5115206773772702,False,train
FC(F)(F)C(Cl)Br,1.0,197.381,2.5084999999999997,0.0,0.0,0.523506439863351,False,train
CCCCCCC,1.0,100.205,2.976700000000002,0.0,0.0,0.4763098736533006,False,train
CCCCCC,1.0,86.178,2.5866000000000007,0.0,0.0,0.4629542813199688,False,train
FC(F)OC(Cl)C(F)(F)F,1.0,184.49099999999996,2.3528,0.0,9.23,0.4728712952679373,False,test
COC(F)(F)C(Cl)Cl,1.0,164.966,2.0293,0.0,9.23,0.5683931276423007,False,train
CCC(C)C(CC)C(=O)NC(N)=O,1.0,186.25499999999997,1.2536,2.0,72.19,0.6932222870652504,False,train
CCCCC,1.0,72.151,2.1965000000000003,0.0,0.0,0.4687855098011332,False,train
CCCO,1.0,60.096,0.3887,1.0,20.23,0.4637839830239684,False,train
CC(C)=O,1.0,58.080000000000005,0.5952999999999999,0.0,17.07,0.3982369618339747,False,train
OC(O)C(Cl)(Cl)Cl,1.0,165.403,0.6672999999999998,2.0,40.46,0.4090497087455616,False,train
C[N+](C)(C)CCO,1.0,104.173,-0.3150999999999999,1.0,20.23,0.4761839314892425,False,train
FC(Br)C(F)(F)F,1.0,180.92599999999996,2.2391999999999994,0.0,0.0,0.3966205033876523,False,train
CN(C)CCO,1.0,89.13799999999999,-0.4597000000000001,1.0,23.47,0.4945926556736864,False,train
ClC=C(Cl)Cl,1.0,131.389,2.5017000000000005,0.0,0.0,0.4737750586148194,False,train
ClC(Cl)Cl,1.0,119.378,1.9864,0.0,0.0,0.4278591758228658,False,train
CC(C)O,1.0,60.096,0.3871,1.0,20.23,0.4284047940316283,False,train
CC\C(=C/C)C(=O)NC(N)=O,1.0,156.18499999999997,0.5376000000000003,2.0,72.19,0.5724652085948918,False,train
CCC(C)(CC)OC(N)=O,1.0,145.20199999999997,1.6604,1.0,52.32,0.6561876017831461,False,train
CCC(O)(\C=C\Cl)C#C,1.0,144.601,1.5132,1.0,20.23,0.5829710350354785,False,train
CCCC(C)(COC(N)=O)COC(N)=O,1.0,218.25299999999996,0.9834000000000004,2.0,104.64,0.6928160102714501,False,test
NCCCNCCS[P](O)(O)=O,0.0,214.227,-0.2492999999999999,4.0,95.58,0.3446247204426618,False,train
CCC(C)(O)C#C,1.0,98.14499999999995,0.7806,1.0,20.23,0.4803950453905759,False,train
CCN(CC)C(=S)SSC(=S)N(CC)CC,1.0,296.5520000000001,3.621200000000002,0.0,6.48,0.5731348904238733,False,train
CC[C@@H](CO)NCCN[C@@H](CC)CO,0.0,204.314,-0.292599999999999,4.0,64.52,0.3896708755641931,False,train
ClC(C(F)(F)Cl)(F)F,1.0,170.92,2.6496,0.0,0.0,0.4197132452520626,False,train
C(C(C(NC(NC(C)=O)=O)=O)(CC)Br)C,1.0,279.13399999999996,1.3123999999999998,2.0,75.27,0.7647716709485274,False,train
C(C(NC(C)=O)C(O)=O)CC(N)=O,1.0,188.18299999999996,-1.158799999999999,3.0,109.49,0.5051310811739468,False,train
C(C(C)(C)O)C,1.0,88.14999999999998,1.1673,1.0,20.23,0.5097634659284825,False,test
[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,1.0,216.237,-0.5079999999999989,3.0,95.5,0.5210523878423291,False,train
CC(C(C(NC(N)=O)=O)Br)C,1.0,223.07,0.6008000000000007,2.0,72.19,0.6725354015174342,False,train
C(Br)(Br)Br,1.0,252.731,2.4547,0.0,0.0,0.5812778100557083,False,train
C(C(CCCC)CC)NC(CC(C)O)=O,1.0,215.337,2.0899000000000005,2.0,49.33,0.6511049162036557,False,test
C(C(OC(C(Cl)(Cl)Cl)O)C)C(C)(C)O,1.0,265.56399999999996,2.2411000000000008,2.0,49.69,0.6053509750245217,False,test
C(Cl)(Cl)Cl,1.0,119.378,1.9864,0.0,0.0,0.4278591758228658,False,train
C(C(Cl)(Cl)Cl)OC(OCC(Cl)(Cl)Cl)=O,1.0,324.802,3.880000000000001,0.0,35.53,0.5709653806960008,False,train
C(C(N(C(\C=C\C)=O)CC)C(N(C)C)=O)C,1.0,226.31999999999996,1.2778,0.0,40.620000000000005,0.662510822509547,False,test
C(C)Cl,1.0,64.515,1.2451,0.0,0.0,0.3719855472548231,False,train
C=C,1.0,28.053999999999995,0.8022,0.0,0.0,0.3444967685538536,False,test
[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O,1.0,233.264,-0.6532000000000002,4.0,106.86,0.4369441397991969,False,train
C(C(C(C)C)(C(N)=O)Br)C,1.0,208.099,1.6714,1.0,43.09,0.7040477106854527,False,train
C(C(C(CC)C)(COC(N)=O)C)OC(N)=O,1.0,232.27999999999992,1.2294000000000005,2.0,104.64,0.7179858695750139,False,train
CNC(NC(C(Cl)(Cl)Cl)O)=O,1.0,221.471,0.6040000000000001,3.0,61.36,0.4486039074024284,False,train
C(NCC(N)=O)CCCC,1.0,144.218,0.2514999999999994,2.0,55.12,0.5249914441049913,False,train
C(C(COC(N)=O)(C(CC)C)C)OC(NC(C)C)=O,1.0,274.361,2.2687,2.0,90.65,0.7447011306261557,False,train
C(C(F)(F)F)F,1.0,102.03000000000002,1.5182000000000002,0.0,0.0,0.4065379407281916,False,train
C(C(NN)C)CCCCC,1.0,144.262,1.8086,2.0,38.05,0.3387852493887926,False,train
CC(C(C(OC(N)=O)C)C)OC(N)=O,1.0,204.22599999999997,0.5901,2.0,104.64,0.6985943696041055,False,train
C(C(COC(C(Cl)(Cl)Cl)O)(COC(C(Cl)(Cl)Cl)O)COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O,1.0,725.6990000000001,4.793600000000005,4.0,117.84000000000002,0.1677855676898823,False,test
C(NC(C(C)(C)C)=O)CCC(O)=O,1.0,187.23899999999995,1.0134999999999998,2.0,66.4,0.6454402358179225,False,train
[C@@H](CC(=O)O)(CC(C)C)CN,1.0,159.22899999999996,1.0821,2.0,63.31999999999999,0.630619611055221,False,train
